# -*- tcl -*- bench/csv
1
502,Geo2Point* 5x 3 0 0,24.512
503,Geo2Point* 5x 3 0 10,22.787
504,Geo2Point* 5x 3 10 -10,21.07
505,Geo2Point* 5x 3 10 0,22.914
506,Geo2Point* 5x 3 10 10,22.064
507,Geo2Point* 5x 4 -10 -10,21.744
508,Geo2Point* 5x 4 -10 0,21.777
509,Geo2Point* 5x 4 -10 10,21.343
510,Geo2Point* 5x 4 0 -10,21.658
511,Geo2Point* 5x 4 0 0,22.261
512,Geo2Point* 5x 4 0 10,22.628
513,Geo2Point* 5x 4 10 -10,24.288
514,Geo2Point* 5x 4 10 0,22.281
515,Geo2Point* 5x 4 10 10,26.276
516,Geo2Point* 5x 5 -10 -10,21.795
517,Geo2Point* 5x 5 -10 0,22.515
518,Geo2Point* 5x 5 -10 10,21.741
519,Geo2Point* 5x 5 0 -10,23.612
520,Geo2Point* 5x 5 0 0,23.433
521,Geo2Point* 5x 5 0 10,22.508
522,Geo2Point* 5x 5 10 -10,22.89
523,Geo2Point* 5x 5 10 0,22.179
524,Geo2Point* 5x 5 10 10,22.876
525,Geo2Point* 5x 6 -10 -10,22.203
526,Geo2Point* 5x 6 -10 0,23.325
527,Geo2Point* 5x 6 -10 10,22.545
528,Geo2Point* 5x 6 0 -10,40.678
529,Geo2Point* 5x 6 0 0,23.126
530,Geo2Point* 5x 6 0 10,23.595
531,Geo2Point* 5x 6 10 -10,22.021
532,Geo2Point* 5x 6 10 0,25.647
533,Geo2Point* 5x 6 10 10,22.233
534,Geo2Point* 5x 7 -10 -10,23.722
535,Geo2Point* 5x 7 -10 0,21.263
536,Geo2Point* 5x 7 -10 10,22.075
537,Geo2Point* 5x 7 0 -10,22.838
538,Geo2Point* 5x 7 0 0,24.484
539,Geo2Point* 5x 7 0 10,23.635
540,Geo2Point* 5x 7 10 -10,24.406
541,Geo2Point* 5x 7 10 0,23.47
542,Geo2Point* 5x 7 10 10,23.08
543,Geo2Point* 5x 8 -10 -10,22.495
544,Geo2Point* 5x 8 -10 0,23.441
545,Geo2Point* 5x 8 -10 10,29.133
546,Geo2Point* 5x 8 0 -10,23.061
547,Geo2Point* 5x 8 0 0,24.144
548,Geo2Point* 5x 8 0 10,22.999
549,Geo2Point* 5x 8 10 -10,21.3
550,Geo2Point* 5x 8 10 0,22.93
551,Geo2Point* 5x 8 10 10,22.224
552,Geo2Point* 5x 9 -10 -10,21.072
553,Geo2Point* 5x 9 -10 0,22.602
